damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
755,7,5,0,0,1,0,4,3,3,7,2,210.32835,9,4,152.33582991662857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4231.612690908131
688,9,7,1,0,1,0,9,0,4,9,4,150.45023750000004,10,1,132.27351321309803,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,2158.731461422296
330,3,2,0,0,0,1,3,0,5,3,6,469.1036999999998,5,0,583.6789296144232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2584.59343015704
659,4,4,0,0,0,0,4,0,5,4,17,348.61203333333316,9,1,428.6556179546371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2948.136120889431
454,4,1,3,0,0,0,3,1,5,4,5,227.55699999999987,6,0,328.31927848917184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2522.60382347503
1028,6,3,1,2,0,0,5,1,4,6,4,66.02942,11,3,84.16722183237042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,3269.198089583675
604,4,3,0,0,0,0,4,0,5,4,9,315.5734333333333,9,2,212.19467028902807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4773.360059669218
248,3,2,1,0,0,0,2,1,5,3,3,80.96409999999997,0,0,274.04764609228823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2508.851181736472
730,4,2,0,1,1,0,4,0,5,4,9,399.14900000000006,9,1,430.24795940400503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3701.310961739692
1598,17,15,1,1,0,0,13,4,4,17,7,138.248475,18,3,114.65136541615111,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,7482.09604294055
1246,12,8,0,0,4,0,9,3,5,12,8,202.70015454545458,15,3,162.718098891695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,2,6040.305454763537
1542,11,6,1,0,4,0,10,1,5,11,11,161.42685,18,2,203.39993013763356,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,2,5260.083054036483
667,6,4,1,0,0,1,6,0,5,6,9,261.71688,10,2,346.687528950746,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4257.019652061176
1151,16,10,3,1,1,1,16,0,5,16,9,150.24324000000004,15,2,130.84245506396988,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,4,0,0,0,0,1,6823.677779258638
978,8,6,1,1,0,0,5,3,5,8,11,277.19980000000004,14,3,236.80912960189067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,5924.746300288341
1073,7,4,3,0,0,0,6,1,5,7,9,309.6026166666667,14,2,323.1235613364175,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,4804.638392210229
713,6,4,0,0,2,0,6,0,4,6,12,289.45292,10,1,386.2619084088755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,6005.504494602321
1007,8,3,2,0,2,1,7,1,5,8,10,117.7434285714286,4,0,138.1734945307097,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5590.79446832143
1604,17,0,8,1,8,0,14,3,5,17,9,105.71981250000002,16,9,98.36165953156176,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,4,6073.21765355878
1187,13,11,0,2,0,0,13,0,5,13,11,138.83165,14,2,138.19147082866203,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5430.597941353779
559,5,2,0,0,3,0,5,0,4,5,8,273.336975,10,0,295.16464452396843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4648.1017979270855
356,4,2,0,2,0,0,4,0,3,4,11,155.85909999999998,5,0,82.68649006561593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3122.7957679761157
866,13,0,2,3,8,0,12,1,5,13,10,69.17754166666667,11,9,91.87161319364331,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3973.05217454232
1226,10,5,5,0,0,0,8,2,5,10,14,99.20358888888887,16,0,120.6419660201991,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,1,4939.035274874921
255,2,2,0,0,0,0,2,0,4,2,4,876.5473000000001,3,1,471.43085544563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1173.4837396533942
1368,14,5,2,2,5,0,11,3,5,14,8,112.13660769230768,13,0,114.44470406597794,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,5162.195461100921
1392,12,5,3,0,3,1,8,4,4,12,10,127.72001818181819,15,2,116.67179267592455,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,4,6083.875915670882
1231,12,2,2,3,5,0,12,0,5,12,17,70.48791818181819,4,1,48.297275658756256,1,0,0,0,0,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,9,6081.061124413033
368,3,0,3,0,0,0,3,0,5,3,2,62.94870000000003,4,1,6.441938670648625,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,473.9758630696607
212,1,0,1,0,0,0,1,0,5,1,2,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525.8743090085973
258,3,0,0,0,3,0,3,0,4,3,3,144.4319999999999,3,0,126.58704659352341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,490.7299937030556
471,5,3,1,0,0,1,3,2,3,5,1,77.65450000000001,5,2,69.01530330912814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1482.1584443099298
139,2,2,0,0,0,0,1,1,5,2,1,7.407500000000027,2,0,56.179378262754824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.17159598815903
200,2,0,2,0,0,0,2,0,5,2,3,9.15790000000004,2,1,20.220575813057238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,269.3757366346338
463,3,2,0,1,0,0,3,0,4,3,3,154.12130000000002,4,0,198.33922393208996,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1781.2820346315862
100,2,1,1,0,0,0,1,1,3,2,2,255.20180000000005,3,1,387.1290099675724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,411.12838868609305
133,1,0,0,0,1,0,1,0,5,1,3,0.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,535.6333548264515
100,1,1,0,0,0,0,1,0,5,1,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,373.96419430459224
1151,11,5,5,0,0,1,8,3,5,11,11,160.30729000000002,14,3,161.27405908097566,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4315.878983963873
1255,11,4,4,0,2,1,11,0,5,11,8,196.02703,14,2,222.11467861536426,1,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,3,4239.102211992464
1552,14,11,1,1,1,0,14,0,5,14,10,137.50126923076922,14,2,139.34395040710572,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,1,2,6607.189187279573
259,2,0,0,1,1,0,1,1,5,2,10,611.9989,7,2,141.90793986539143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3213.6599734140227
751,7,7,0,0,0,0,7,0,3,7,10,320.91360000000003,5,1,386.3532116819436,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2813.4731280317174
1436,13,11,2,0,0,0,13,0,5,13,10,153.19495,17,1,149.61848208028093,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,1,1,0,0,2,5115.462005366387
1157,11,3,6,1,1,0,10,1,5,11,8,202.16571000000005,14,3,214.53698860902577,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5489.618394574163
1204,14,12,0,2,0,0,13,1,4,14,7,130.5935846153846,14,3,147.03925686625868,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,1,4408.826137073868
1045,10,7,1,1,1,0,10,0,4,10,8,223.83332222222222,13,0,259.789451332003,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3720.0768840392966
364,1,1,0,0,0,0,1,0,5,1,12,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.198944918123
504,3,3,0,0,0,0,3,0,5,3,8,260.225,10,0,252.81440937108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,2720.3130636966084
1386,14,3,9,2,0,0,12,2,4,14,9,178.36955384615385,14,6,185.280055534966,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5853.52497346972
796,6,6,0,0,0,0,5,1,5,6,11,260.6499999999999,12,1,360.2012410291024,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,5370.029321747429
207,1,1,0,0,0,0,1,0,3,1,12,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3362.349276498401
1025,11,0,10,1,0,0,8,3,5,11,6,193.50925999999998,11,4,222.6373965205243,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,3,6125.135049382109
1311,11,3,6,2,0,0,8,3,5,11,6,232.22109999999998,12,2,251.14322999924428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,3835.726027736893
1393,13,8,4,1,0,0,11,2,5,13,9,181.07826666666668,14,1,221.40180863426448,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,5239.958748718646
1297,13,2,5,5,1,0,11,2,4,13,8,147.85470833333332,10,0,155.2940988729441,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,3895.850849907712
942,9,8,1,0,0,0,8,1,3,9,8,290.1591375,8,1,333.7681797806031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3804.3285378933992
40,1,0,0,1,0,0,1,0,5,1,5,0.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3351.1065080682397
840,8,8,0,0,0,0,7,1,5,8,9,293.8218285714286,12,2,276.7119820158101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3950.5734069308105
1447,16,5,6,4,1,0,16,0,5,16,7,136.59131333333332,15,4,142.22127251518415,0,3,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,5858.9313189070635
1316,11,9,0,0,2,0,9,2,4,11,8,207.88057000000003,13,3,219.3966760659017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4836.165703378898
1209,10,8,0,0,2,0,10,0,3,10,7,124.07093333333331,16,2,160.52285801859972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,3,5879.975001228505
707,7,7,0,0,0,0,7,0,5,7,8,171.44043333333335,10,0,174.67165073306327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531.884537759814
1085,10,5,0,3,2,0,10,0,5,10,11,165.55766666666665,13,0,217.02250772634994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,5659.261804875063
842,9,2,6,0,1,0,8,1,4,9,9,257.18005000000005,12,2,253.46019606660212,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4228.2622756074625
931,6,5,0,0,0,0,6,0,3,6,11,405.35065999999995,11,2,468.9240260233445,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3920.2960644659274
884,6,2,0,0,0,0,6,0,5,6,11,249.09132,9,0,226.1544165027607,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3792.5194879464816
860,8,2,4,2,0,0,7,1,5,8,10,232.67020000000002,2,2,298.3894428212798,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,5,4844.6727221557385
1106,10,10,0,0,0,0,10,0,5,10,14,217.77322222222222,17,2,232.62903390067822,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,1,0,0,0,0,0,4,6760.143231171685
1038,10,6,2,2,0,0,10,0,4,10,12,250.61074444444446,16,1,275.4863934161732,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,4257.957478617273
1320,15,15,0,0,0,0,11,4,3,15,9,163.5137142857143,14,7,175.8788694811181,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,7551.920014066529
1786,11,5,4,0,2,0,11,0,3,11,15,234.75812000000005,20,0,259.9639606252525,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,4940.015736391692
945,7,7,0,0,0,0,6,1,5,7,13,222.70316666666668,15,2,212.53824803800964,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,6125.02314694694
2040,18,16,2,0,0,0,17,1,5,18,10,138.97004705882352,21,4,159.77066356053578,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,2,1,0,2,5965.959822264592
955,8,7,0,0,1,0,8,0,4,8,13,336.5431285714286,11,1,392.5152454339929,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5472.156877186642
1681,15,10,4,1,0,0,14,1,5,15,11,159.2694642857143,18,6,129.7707116702302,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3,5,6103.148613564889
1041,8,6,0,0,2,0,8,0,5,8,10,307.52285714285716,14,0,304.73590061425347,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4439.362444415243
959,12,10,2,0,0,0,11,1,2,12,7,212.70321818181822,1,2,207.4529275479249,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,4322.499730077172
661,3,3,0,0,0,0,3,0,5,3,6,644.6483999999999,9,1,592.5667849672333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2966.997380958492
1186,12,10,1,0,0,1,11,1,4,12,4,135.30772727272728,13,4,194.0373456701714,2,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,2,2,3941.6636021507547
457,6,0,1,0,5,0,4,2,3,6,5,271.62358,6,2,245.24542084656008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4182.136328213258
865,9,5,3,1,0,0,8,1,5,9,6,180.7661875,8,0,213.02199269610102,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,3674.6118370783843
539,5,4,1,0,0,0,3,2,5,5,4,164.2015,6,1,162.9624569340133,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1724.7415275912108
644,5,2,2,0,1,0,5,0,5,5,7,357.36785,9,2,321.85590962429717,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2719.1735548108845
450,5,4,0,0,1,0,3,2,4,5,7,381.847725,7,1,519.0479177281962,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2791.05405228153
296,1,1,0,0,0,0,1,0,5,1,7,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2987.69684188468
522,4,3,1,0,0,0,4,0,3,4,7,22.69053333333333,6,0,63.21396362509819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3773.4193990233
966,10,7,1,1,0,1,9,1,5,10,7,135.5318666666667,4,1,137.7758677989749,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,3778.3118250993302
1258,13,5,8,0,0,0,9,4,4,13,12,200.11380833333337,15,2,185.39351595210633,2,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,6920.137886404713
726,12,9,1,1,1,0,10,2,5,12,10,213.71687272727274,11,3,200.20079684362648,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,4,5984.938832144065
859,5,3,0,0,2,0,3,2,4,5,9,534.021525,12,1,614.4103590523296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5579.743633333755
1397,8,7,1,0,0,0,4,4,4,8,11,292.8353,15,3,305.43269591736356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5913.468057024671
1466,14,13,0,0,1,0,11,3,5,14,11,141.18396923076924,18,4,110.57179202992432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,5764.245252626335
1158,10,8,2,0,0,0,9,1,5,10,10,247.70287777777781,14,3,204.45099370848223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6571.137638352573
1138,10,3,5,1,0,0,8,2,5,10,12,267.5963555555556,13,2,261.0926867914859,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,5,5303.905936807177
1400,15,15,0,0,0,0,8,7,4,15,10,166.25035,16,5,146.07318127995674,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,6684.222945839038
1366,12,12,0,0,0,0,8,4,5,12,11,199.6738090909091,18,7,236.6181305833805,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,7185.5780653333295
754,6,6,0,0,0,0,6,0,5,6,9,379.34978,3,2,374.91139853168835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4569.645306319356
991,10,4,5,0,1,0,10,0,3,10,6,201.4787,10,4,178.20434271714328,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,4080.6429130450174
667,7,5,1,1,0,0,7,0,5,7,6,323.63161666666673,11,1,337.8537889049439,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,4545.719044351624
1143,12,10,0,1,1,0,12,0,5,12,4,186.2029363636364,13,0,207.8392525165438,0,0,1,1,2,1,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,2888.957952831463
630,5,1,0,2,2,0,5,0,4,5,7,510.729575,8,0,458.5338367271452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.7335897923467
999,12,10,0,0,1,1,12,0,5,12,7,121.87131818181818,7,0,125.90884508408986,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3008.574137556898
680,5,4,0,0,1,0,5,0,4,5,11,409.94515,8,0,405.04774734780693,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4715.038839341121
440,3,1,2,0,0,0,3,0,3,3,9,235.7839,7,0,149.84705222939874,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3426.5400598083743
882,8,4,2,0,1,1,7,1,5,8,13,253.96202857142856,9,2,246.3592901493445,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5185.0363440561705
1336,13,1,7,2,3,0,13,0,5,13,7,156.52754166666665,14,2,164.85856338621036,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4062.0984736068135
135,1,1,0,0,0,0,1,0,5,1,6,0.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2036.6290451313646
1832,18,12,3,0,3,0,16,2,4,18,10,130.59086470588235,16,6,134.13213067664333,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,4,1,0,0,1,4,6743.383178012453
600,6,4,1,1,0,0,6,0,5,6,12,344.01432000000005,6,1,309.69323499021755,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5507.765718394859
773,6,4,1,0,1,0,4,2,5,6,12,416.3865400000001,14,1,349.5224972946714,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5918.9475593967845
994,9,7,0,0,2,0,7,2,4,9,10,326.3714125,10,2,373.23088223181276,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,4450.514766455446
997,9,1,6,0,0,0,8,1,3,9,10,320.394025,10,4,332.11743173555624,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5531.528826781738
1491,13,3,10,0,0,0,13,0,5,13,12,179.95877499999997,16,3,187.0144530121346,0,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,2,4315.03765478682
802,10,9,0,0,0,1,6,4,5,10,8,267.7022,17,2,259.2824257508959,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,6398.252787451559
1544,16,16,0,0,0,0,11,5,5,16,10,109.13326666666669,16,5,126.7698962980897,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6200.268192468614
1256,10,6,4,0,0,0,10,0,5,10,8,200.24178888888898,16,1,143.83329874321382,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,6420.674126029947
636,5,3,2,0,0,0,4,1,5,5,10,290.79644999999994,4,0,215.91736253675793,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4785.31427529763
1732,17,7,6,1,2,0,14,3,4,17,14,128.46603125000001,19,7,139.09799625535146,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,6,10292.128675369846
1312,13,11,0,2,0,0,13,0,4,13,16,192.09145833333332,15,0,177.5792963309325,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,8094.854015911575
1188,10,7,2,0,1,0,8,2,5,10,12,180.20466666666667,17,2,231.6633102005922,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6956.098551700044
1009,9,8,0,0,1,0,8,1,5,9,13,230.54807499999995,10,1,189.85809883229754,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,5427.485752489052
1326,10,4,4,0,2,0,7,3,4,10,12,211.89472222222219,14,2,216.5456209928588,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6375.770445297752
1871,20,16,0,1,3,0,16,4,5,20,11,130.52169473684208,20,3,127.04772535699581,1,1,0,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,9341.244564019555
1075,11,6,1,1,3,0,6,5,4,11,11,231.99759,14,4,252.8358208129519,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,4,6658.411733245519
1553,11,8,0,0,3,0,10,1,5,11,13,241.49001999999996,17,2,211.88357367674766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,6917.3982193470565
1753,19,16,0,0,3,0,15,4,5,19,11,112.46251666666666,18,3,123.56828355971895,4,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,4,8631.543248871398
659,5,4,0,0,1,0,2,3,5,5,12,528.398025,7,1,568.6226226205015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6110.064403119889
1225,11,11,0,0,0,0,11,0,5,11,10,100.94749000000002,15,0,115.0410885082648,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,0,0,1,3355.8125710550435
781,6,4,2,0,0,0,4,2,4,6,10,252.72084,11,0,319.2565785055082,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,3471.6716987107825
1126,10,10,0,0,0,0,9,1,4,10,10,183.44167777777778,13,2,212.2551996252684,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,3941.5114355732617
685,7,2,5,0,0,0,6,1,5,7,7,171.12934999999996,10,2,216.6571106094448,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2723.8687231503523
1098,12,5,3,1,3,0,11,1,3,12,6,147.41524545454547,13,10,188.30854355386452,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,4371.682597113258
971,9,8,0,1,0,0,5,4,5,9,9,208.96473749999998,12,4,241.9679215112207,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,6333.899543032577
1366,13,12,0,1,0,0,12,1,5,13,9,138.631925,13,3,150.0374308167611,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,4271.5506497078495
546,5,5,0,0,0,0,5,0,5,5,9,186.67020000000002,7,3,261.71724597471007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,4376.871779716098
787,6,6,0,0,0,0,5,1,3,6,9,314.41495999999995,11,2,405.79501482954004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3906.944399977002
986,10,8,0,1,1,0,10,0,4,10,10,175.61003333333332,4,0,236.618569555986,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4436.819935813264
895,10,4,0,1,4,0,10,0,5,10,5,162.06837777777778,7,2,139.881319838168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4450.074405303868
276,1,1,0,0,0,0,0,1,5,1,6,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1666.2724760344277
