"damage","rifle","sniper","pistol","smg","grenade","preplant.kill","postplant.kill","total.kills","total.deaths","avg.kill.time","assists","alone.kills","Avg.Distance.to.A.bomb..on.kill.","alone_death","total_distance_traveled","Role"
369,3,1,0,0,0,4,0,4,10,605.7721667,6,0,575.2307001,0,2155.167855,"0"
1008,12,0,0,0,0,11,1,12,6,176.0933091,13,5,186.2685076,1,5184.87521,"4"
779,2,0,0,1,1,5,0,5,10,263.23,11,0,234.9185289,1,3832.029486,"0"
1081,3,4,2,0,0,7,2,9,9,238.7253375,13,3,231.173169,2,4220.259156,"2"
971,10,0,0,1,1,10,2,12,8,169.6574273,10,3,161.0164162,1,4282.375785,"4"
645,0,6,0,0,0,6,0,6,9,181.7098,8,2,120.6191736,0,4181.415917,"3"
966,6,2,0,0,0,5,3,8,7,362.2076,5,2,396.3958931,2,3729.778691,"4"
1161,2,10,1,0,0,11,2,13,4,133.8738167,12,1,129.7192826,1,3948.179826,"3"
1260,9,1,0,3,0,12,1,13,6,136.8039417,14,3,154.5415424,1,3534.396272,"2"
982,6,0,0,0,0,5,1,6,7,268.36964,10,0,282.9374023,0,3859.54811,"0"
430,1,2,0,0,0,3,0,3,8,264.93465,8,0,252.4777069,0,3117.403548,"3"
553,2,3,0,0,0,4,1,5,6,123.942425,8,2,146.2250093,2,4218.402386,"1"
464,0,1,0,3,0,3,1,4,8,168.5801,5,1,65.04721641,2,3725.676358,"3"
594,5,2,0,0,0,6,1,7,9,238.7635667,8,1,262.2433311,1,3705.128041,"0"
824,7,1,0,0,0,8,0,8,8,130.9101571,10,2,136.6382365,5,4522.110079,"0"
771,2,4,0,0,0,5,1,6,8,236.89554,9,0,262.2593895,1,4038.634485,"0"
738,4,1,0,1,0,5,1,6,7,293.5051,5,2,355.9301579,2,4034.072285,"4"
1258,6,8,1,2,0,17,1,18,4,74.54701765,13,6,60.51727951,0,3632.473288,"3"
1093,5,5,0,0,0,8,2,10,5,134.7683111,11,2,134.436855,0,3116.313793,"3"
380,2,0,0,0,0,2,0,2,5,1094.5085,4,0,1211.118796,0,1330.890079,"0"
516,2,0,0,0,0,1,1,2,8,370.9272,6,2,25.38160667,3,4030.225631,"0"
645,4,1,0,0,0,4,1,5,6,305.998025,9,1,258.9459362,2,4338.228092,"2"
799,8,0,0,0,0,5,3,8,6,177.0955429,6,3,113.7261767,3,3189.848967,"0"
201,2,0,0,0,0,2,0,2,8,2.1591,3,2,5.558587431,2,2055.10533,"1"
706,1,6,0,0,0,6,1,7,7,174.1831667,7,2,142.5652418,0,4168.368961,"3"
788,1,3,0,0,0,3,1,4,13,101.5846667,11,3,238.0772208,3,5871.001672,"1"
413,1,0,1,0,0,1,1,2,15,1948.2997,6,2,1912.39985,6,5644.79659,"4"
1678,7,7,0,3,0,14,3,17,12,135.611575,14,11,131.5716767,8,7642.457551,"1"
411,3,1,0,0,0,1,3,4,13,515.6333333,7,3,498.6063131,2,5285.331826,"4"
851,2,1,0,4,0,6,1,7,15,357.6352833,10,1,355.483522,7,6766.797673,"2"
913,4,2,0,3,0,8,1,9,8,249.5583,13,0,293.4704918,1,6363.313255,"0"
1497,8,7,1,0,1,13,4,17,3,154.0569875,16,7,147.7772933,1,9791.045743,"1"
1061,8,0,0,1,0,7,2,9,9,301.9681,16,0,333.823705,1,6635.02268,"0"
2499,0,21,1,2,0,18,6,24,9,104.9603826,19,3,89.60459315,2,8242.898535,"1"
959,7,0,0,0,1,7,2,9,5,273.817525,4,1,307.462752,0,4610.358413,"0"
1014,8,0,0,1,0,8,1,9,6,214.7438,10,2,190.1002251,2,4937.211173,"4"
600,1,1,0,2,1,5,0,5,7,572.50195,8,1,430.5231741,2,4319.19554,"3"
391,0,3,0,0,0,2,1,3,6,876.0406,3,1,1086.808534,1,2351.534049,"3"
1343,2,9,0,0,0,10,1,11,7,174.41116,14,2,160.7888437,3,7462.669958,"1"
784,5,0,1,1,0,6,1,7,8,278.6156667,11,2,346.2800707,4,4198.139151,"4"
1011,5,4,1,0,0,10,0,10,6,261.3733889,11,2,304.1847057,3,3793.558128,"4"
749,7,0,0,0,0,5,2,7,7,386.8978667,8,2,374.4717957,3,3975.219002,"4"
983,9,0,0,0,1,10,0,10,10,189.1852222,11,1,237.3144802,2,4382.108569,"2"
539,1,2,1,0,0,3,1,4,6,437.5253333,8,0,444.0744207,1,2935.401338,"3"
437,1,0,0,2,0,3,0,3,6,712.312,3,1,638.0046079,0,3861.632365,"3"
1430,8,0,0,2,1,10,1,11,9,198.15864,19,2,227.359098,2,4753.824293,"4"
1318,16,0,0,0,0,13,3,16,10,155.6516,13,6,182.7408169,4,5364.359472,"4"
864,4,3,1,0,0,7,1,8,11,255.9516714,10,0,214.2342627,0,4446.317575,"0"
862,6,0,0,0,0,6,0,6,12,298.9292,13,1,250.5082612,2,3649.175653,"2"
740,4,2,0,0,0,4,2,6,11,221.7148,10,1,192.8554321,3,5567.27754,"2"
2400,19,8,0,0,0,22,5,27,7,90.85337308,26,10,103.9527312,3,5703.316649,"1"
928,4,1,0,0,0,5,0,5,10,561.179675,13,0,551.5259381,1,3609.087692,"0"
1014,6,0,0,1,0,7,0,7,11,178.3023333,14,0,187.0889359,1,3439.432469,"0"
279,3,0,0,0,0,3,0,3,12,683.1495,6,0,684.8316764,0,3704.879591,"0"
1139,10,0,0,1,0,10,1,11,7,148.4612,7,3,122.2809737,3,6362.978465,"0"
1151,2,2,3,2,0,8,2,10,13,262.7373111,13,0,278.6235292,2,5838.313605,"2"
1390,3,7,1,3,0,11,3,14,12,138.0201538,20,2,120.0349392,4,6551.876792,"1"
1922,10,0,4,2,0,16,0,16,12,168.1649267,23,4,207.6656807,3,7561.701679,"4"
917,5,0,1,1,0,6,1,7,13,420.8342667,12,0,421.8607566,3,6942.50526,"2"
1007,4,0,3,0,0,5,2,7,11,252.4421167,13,1,276.935374,4,7277.674156,"2"
1660,17,0,0,2,0,17,2,19,12,101.6623778,20,1,103.3645915,1,7910.848791,"1"
1254,8,0,1,1,0,10,0,10,10,190.2393667,14,0,213.002502,0,4554.25476,"0"
2081,14,5,0,1,0,18,2,20,10,133.5579632,22,1,138.8907497,0,7580.797055,"1"
860,2,0,0,4,0,5,1,6,10,314.33238,15,0,338.3095453,2,5891.128321,"2"
761,3,0,2,0,0,5,0,5,11,375.4127,6,1,473.1987801,3,6149.140304,"2"
749,8,0,0,0,0,7,1,8,2,90.42064286,8,3,109.0157234,0,1259.694638,"1"
235,0,1,0,0,0,0,1,1,2,0,3,0,0,0,1295.075705,"1"
855,4,4,0,0,0,8,0,8,3,221.8439714,7,0,222.007965,0,1758.062225,"0"
357,3,0,0,0,2,4,1,5,2,134.007625,4,0,134.7607676,0,1447.322477,"0"
60,0,0,0,0,0,0,0,0,3,0,1,0,0,1,783.7624435,"1"
306,1,0,0,0,0,0,1,1,4,0,6,0,0,2,1128.268584,"1"
604,2,2,1,0,0,3,2,5,4,387.898225,7,0,416.6283014,2,2379.83284,"2"
236,3,0,0,0,0,2,1,3,4,782.74145,4,0,882.269985,2,2054.186217,"2"
207,0,0,0,0,1,1,0,1,5,0,3,0,0,0,925.0097092,"1"
255,2,0,0,0,0,2,0,2,5,518.4487,2,0,401.6862905,0,2849.230677,"0"
737,4,0,0,1,0,4,1,5,10,139.07675,13,1,164.4457144,1,3141.041896,"0"
893,8,0,0,2,1,9,2,11,8,204.48847,14,5,216.2183375,3,5279.301383,"4"
1267,5,4,0,3,0,11,1,12,9,220.7677909,13,4,228.9978121,3,5260.630315,"2"
800,0,6,1,0,0,7,0,7,8,351.9358,9,1,334.8976842,1,3224.640544,"3"
153,1,0,0,0,0,1,0,1,9,0,2,0,0,3,1906.400789,"1"
900,1,4,1,2,0,7,1,8,7,287.5007714,12,3,239.4856565,0,3571.356299,"2"
1087,5,2,0,4,0,9,2,11,6,247.62028,12,3,272.6624387,1,5350.468359,"2"
1110,7,2,0,1,0,9,1,10,7,267.3685444,14,2,279.9109371,1,5562.767097,"2"
972,5,0,1,0,0,6,1,7,9,319.7848333,12,2,349.447839,1,4110.029,"4"
555,3,1,0,2,2,7,1,8,7,221.5617143,3,1,282.4525494,0,4656.131071,"0"
1713,7,11,0,1,1,13,7,20,12,125.1329842,17,1,106.0323291,1,6024.561736,"1"
1586,4,6,0,2,0,7,5,12,11,223.9192273,20,5,191.9424852,4,5916.741044,"1"
1368,7,0,0,3,0,8,2,10,16,164.9041333,19,1,147.815978,1,6548.637352,"0"
1074,6,0,0,0,0,5,3,8,12,285.6236286,14,0,225.4157479,4,5425.809815,"2"
1428,11,4,1,1,0,9,8,17,12,152.7312813,16,4,132.1338525,3,7113.069855,"0"
1800,12,0,0,2,0,10,4,14,15,174.7234462,22,5,173.5698243,2,5586.887832,"4"
1423,14,2,1,1,1,13,6,19,13,136.8360722,21,5,100.0987576,7,8501.864863,"0"
1090,5,2,0,2,0,6,3,9,13,277.3497375,14,1,268.8243505,1,6979.621277,"0"
1141,10,1,0,0,0,11,0,11,12,230.44769,14,2,241.5012001,3,8376.351933,"2"
1483,5,0,2,3,0,9,1,10,14,227.2051556,7,1,240.3584558,2,6373.746175,"2"
1468,9,3,0,0,0,10,2,12,8,157.4493,14,4,152.8485828,1,3751.02364,"2"
860,5,0,0,1,1,4,3,7,4,315.4881,10,2,236.234507,1,2925.653569,"2"
734,6,0,0,1,0,7,0,7,6,302.0700333,10,0,252.7906757,0,3493.993798,"0"
881,7,0,1,0,0,8,1,9,7,114.3955,11,1,143.7908135,0,4139.229482,"1"
907,1,8,1,0,0,9,1,10,6,191.6185444,10,2,177.4863908,2,3919.099452,"3"
523,1,0,1,0,0,2,2,4,10,555.9367333,7,1,613.7020406,1,3795.161826,"3"
1130,6,1,1,0,0,6,2,8,10,257.6223,11,2,228.9953052,3,4375.630632,"2"
148,1,0,0,0,0,1,0,1,10,0,4,0,0,2,2846.033169,"1"
1379,12,0,2,1,1,12,4,16,8,101.47792,13,3,66.92826316,4,5944.677,"1"
425,0,1,2,0,0,2,1,3,8,359.8365,3,2,487.5770709,3,3822.069427,"4"
1290,7,0,0,3,0,7,3,10,10,299.3047889,13,4,282.4504952,1,5800.739678,"2"
1251,4,0,1,5,0,6,4,10,14,288.4424,16,2,244.9483838,3,5445.136376,"2"
1370,16,0,0,1,0,14,3,17,11,153.6500875,21,7,161.2033504,6,7573.867876,"4"
1352,10,0,0,3,1,9,5,14,12,187.5402538,22,4,223.352756,2,6494.301697,"4"
1245,6,4,0,2,0,9,3,12,11,248.5623545,13,5,248.8050395,1,6002.807353,"2"
1741,10,2,0,0,0,11,1,12,13,230.7049909,21,3,263.7361498,3,6640.868116,"2"
1288,10,0,0,2,0,8,4,12,11,249.1420091,17,2,224.9447215,1,7606.826905,"2"
1273,11,0,0,0,1,10,2,12,12,250.2529,17,1,228.2622395,3,7936.912869,"1"
1295,7,4,0,1,0,11,1,12,13,221.8203727,7,0,220.1007881,2,7559.809199,"1"
722,2,3,0,1,0,6,0,6,5,305.84562,7,1,341.2880154,1,1009.170843,"0"
539,0,4,0,0,0,4,1,5,4,381.83805,5,1,444.9296102,0,1105.915681,"3"
294,3,1,1,0,0,5,0,5,4,254.079475,8,0,227.651225,0,1617.31254,"0"
831,7,0,0,0,0,7,0,7,1,247.0877333,6,3,188.6138037,0,3279.093606,"2"
477,4,2,0,0,0,6,0,6,2,186.3583,7,0,191.0769553,1,585.90163,"0"
199,0,0,0,1,0,1,0,1,6,0,6,0,0,1,1286.88097,"1"
732,4,2,0,0,0,6,0,6,6,277.6368,9,0,270.4814598,0,1157.223696,"0"
400,1,1,1,0,1,4,0,4,6,233.7085667,6,2,223.8260576,3,1130.578028,"2"
454,1,1,0,0,0,2,1,3,6,715.9424,5,2,823.2284568,3,890.9491122,"4"
331,1,0,0,1,0,2,0,2,5,996.9993,3,1,1049.489302,2,2070.427988,"3"
1280,5,4,1,0,0,10,0,10,9,156.7721444,11,1,131.3547589,1,2580.370228,"0"
1431,10,1,0,2,0,12,1,13,8,101.6424333,22,2,108.542192,3,5495.861464,"1"
2109,12,2,3,6,0,23,0,23,7,61.91468182,17,1,72.54292968,1,5328.991246,"1"
785,1,1,1,1,0,4,0,4,9,341.4999667,10,0,242.0897655,1,3333.962996,"3"
1026,4,0,7,0,0,11,0,11,6,110.29897,13,1,129.2160124,0,4196.105164,"1"
1044,5,3,0,0,0,7,2,9,11,166.643325,12,0,119.7768045,2,5449.387179,"0"
820,4,0,0,1,0,5,0,5,13,195.15505,9,1,243.9025063,2,4413.620571,"2"
1527,13,0,2,0,0,15,0,15,10,97.66512857,18,0,75.48715293,2,4187.707807,"1"
729,2,1,0,1,0,4,0,4,12,202.7014667,12,1,108.0197045,2,4021.446111,"0"
640,0,0,4,0,1,5,0,5,14,204.915575,6,0,161.1551225,3,5034.39016,"3"
1950,12,4,0,3,0,14,5,19,12,128.8717944,24,3,118.7076864,1,8036.078009,"0"
1911,12,0,1,3,0,9,7,16,14,141.7075867,22,3,145.318979,3,7812.058366,"0"
1481,2,11,2,0,0,7,8,15,12,126.1178571,20,4,143.297946,3,8816.185766,"1"
1158,9,0,0,1,0,7,3,10,14,199.4064222,17,3,261.4959574,2,6314.155854,"4"
1754,8,1,1,4,0,5,9,14,13,133.6649077,19,1,129.2986938,1,5652.226254,"1"
1275,7,2,2,1,0,7,5,12,15,146.6210455,19,1,157.7257238,3,7651.612989,"1"
1913,14,2,1,1,0,15,3,18,14,105.8089706,24,4,122.4953004,1,8344.706362,"1"
1381,8,0,1,2,1,4,8,12,14,172.7524091,21,1,161.5007345,6,9432.804447,"1"
777,1,2,0,6,0,5,4,9,16,222.5973625,12,2,172.2016505,4,8200.855325,"2"
1909,14,0,0,0,0,4,10,14,15,171.4770538,16,3,162.7456961,2,9083.32719,"4"
651,3,0,3,0,0,6,0,6,7,405.07624,12,1,526.4423685,0,2395.489377,"0"
1106,9,1,0,0,0,10,0,10,8,200.4335556,10,3,234.3689723,1,3832.103872,"2"
1167,3,8,0,0,0,8,3,11,6,178.85418,11,0,200.9354927,0,3402.450847,"3"
741,6,1,0,0,0,2,5,7,7,145.9533333,7,2,89.23799517,3,2394.390892,"0"
668,2,5,0,0,1,3,5,8,7,218.0073286,9,2,249.3864503,1,2760.9254,"3"
1112,5,7,0,0,0,7,5,12,8,162.8193727,11,3,164.3062933,3,4945.029559,"3"
562,7,0,0,0,0,2,5,7,7,171.3026833,9,2,246.7269476,1,3445.59442,"2"
640,1,3,0,0,1,4,1,5,8,340.610875,8,2,433.7781912,2,4013.708751,"4"
274,0,0,0,1,0,1,0,1,7,0,4,0,0,1,2027.807363,"1"
1343,10,0,0,0,0,8,2,10,12,192.1158778,6,2,170.8229888,2,4825.017693,"4"
200,1,1,0,0,0,2,0,2,3,324.3636,2,0,30.66693332,0,771.0826009,"3"
518,2,2,0,0,0,4,0,4,3,59.9133,5,0,146.7922967,1,703.2970609,"1"
292,1,0,0,1,0,2,0,2,3,304.6322,2,0,393.9389057,0,644.2813883,"3"
403,3,0,0,0,0,3,0,3,3,214.5903,4,0,187.7828041,1,921.0649002,"0"
17,0,0,0,0,0,0,0,0,7,0,1,0,0,0,709.8385217,"1"
345,3,0,0,0,0,3,0,3,1,75.79845,5,0,38.79425301,0,907.0480038,"1"
156,0,0,0,1,0,1,0,1,4,0,3,0,0,1,726.7533075,"1"
279,1,1,0,0,0,2,0,2,2,254.4126,3,0,342.9479224,1,956.2194659,"3"
274,2,0,0,1,0,3,0,3,3,151.8314,2,1,160.6801991,1,540.1994051,"0"
673,10,0,0,0,0,10,0,10,1,32.02393333,0,0,39.12454868,1,786.7729495,"1"
781,5,2,1,0,0,6,2,8,10,288.2744857,10,0,365.6110351,2,5507.145694,"2"
721,6,0,0,1,0,5,2,7,11,337.4089667,11,1,411.8241672,0,3773.497158,"0"
916,7,0,0,1,0,7,1,8,10,332.7567571,14,0,359.8620758,2,3326.252494,"2"
1889,7,11,1,0,0,16,3,19,9,127.43645,16,5,147.1523218,2,5943.687179,"1"
1669,4,10,0,0,0,10,4,14,8,171.4619308,16,4,213.4476631,4,6581.983575,"1"
764,3,0,0,0,0,3,1,4,12,595.7059667,12,2,622.831314,5,6298.691838,"4"
1456,10,2,0,2,0,13,1,14,12,173.6833462,17,3,173.0600176,4,4372.962321,"4"
1348,5,6,2,0,0,12,1,13,11,158.7320833,13,2,182.6893871,2,4740.965839,"3"
757,6,0,0,1,0,7,0,7,10,360.2915167,11,2,361.5692476,2,5609.60253,"4"
1065,0,8,0,0,0,8,2,10,11,202.5238889,4,0,200.5194403,2,5831.492742,"1"
1065,4,5,3,0,0,11,1,12,8,131.0467909,12,3,138.1640519,3,2920.573478,"3"
809,1,5,0,0,0,6,0,6,9,116.11648,8,2,73.59090867,1,2074.089737,"3"
348,0,0,0,2,0,1,1,2,9,639.6595,7,0,722.8105016,2,2286.833939,"3"
367,1,0,0,0,0,1,0,1,9,0,5,0,0,1,1349.006633,"1"
479,4,0,0,0,0,2,2,4,8,368.4769,5,2,486.3632243,3,2918.555513,"4"
973,9,0,0,0,0,8,1,9,5,187.277,12,4,209.7407459,1,3326.746254,"2"
530,3,1,0,0,0,3,1,4,7,253.0108667,7,0,268.6525445,0,3526.457081,"0"
1270,12,0,0,0,0,10,2,12,5,100.2862636,12,3,90.15678417,0,2599.423365,"1"
1225,0,12,2,0,0,10,4,14,4,106.7934231,11,2,101.8052064,0,3194.043755,"3"
336,1,1,0,2,0,3,1,4,4,275.2664667,2,0,277.1883308,0,2037.509379,"3"
574,3,2,1,1,0,6,2,8,8,235.8509143,10,1,260.5253254,2,4917.519546,"2"
1191,15,0,1,0,0,14,2,16,5,129.1967267,14,4,108.4474768,2,3839.937509,"0"
656,4,0,0,0,0,4,0,4,7,440.9552,9,0,300.5935804,1,2730.514671,"0"
596,0,2,0,0,0,2,0,2,9,704.249,7,0,810.5678826,1,3005.488599,"3"
669,4,0,0,0,1,5,0,5,7,73.55325,11,2,78.71975461,4,5556.921417,"1"
870,7,1,0,0,0,6,2,8,6,270.1174143,10,2,228.0329384,1,2904.865626,"2"
1135,9,0,0,0,0,7,2,9,6,222.351525,12,2,229.912142,1,3812.800197,"2"
553,3,0,1,0,0,4,0,4,7,632.9302667,11,1,552.115025,1,2922.605571,"0"
1070,9,3,0,0,0,11,1,12,7,175.1118636,10,5,168.7386094,3,4194.410513,"4"
337,2,0,0,0,0,2,0,2,8,341.2482,3,0,481.0502195,1,2740.851611,"0"
874,5,0,0,2,1,8,0,8,10,242.8339,13,2,263.060245,2,3450.886636,"2"
975,0,5,1,3,0,6,3,9,9,279.874575,12,3,269.5949433,0,4772.118966,"3"
984,6,3,0,0,0,6,3,9,10,281.71475,12,0,254.5146232,2,3032.660919,"2"
1127,7,2,0,0,0,5,4,9,10,273.7133125,13,4,268.0825801,5,6093.753683,"2"
687,3,4,1,1,0,6,3,9,9,255.9249125,10,1,244.4579454,1,5889.003326,"0"
968,6,1,0,0,0,6,1,7,10,358.6635,15,1,355.230861,2,4472.344374,"2"
1399,9,2,0,2,0,7,6,13,8,181.8009,15,7,205.5451569,3,3672.660923,"4"
1276,10,0,0,1,0,11,0,11,8,212.01004,15,2,180.7905879,2,3701.940813,"2"
1001,9,0,0,3,0,9,3,12,10,199.6183091,12,1,227.1437188,2,3128.852364,"1"
521,4,0,0,0,0,3,1,4,7,99.8513,3,1,103.0130487,1,3370.896619,"1"
1388,13,0,0,1,0,12,2,14,7,235.1618,17,6,238.2108668,3,4239.191529,"4"
1392,11,0,0,2,0,11,2,13,7,242.3197583,15,1,232.888536,0,4716.744574,"1"
988,9,0,1,1,0,11,0,11,10,234.98888,12,3,273.41804,3,7103.502667,"2"
953,2,4,2,0,0,6,2,8,7,227.2262857,12,2,270.1055868,0,5537.480388,"2"
808,0,7,0,0,0,7,0,7,8,380.4963333,9,0,413.5812213,1,3253.599303,"3"
537,2,0,0,1,0,3,0,3,12,546.4115,9,1,237.3813931,2,4548.632831,"2"
984,4,0,1,5,1,10,1,11,9,235.7017,12,4,231.8714493,5,4644.250288,"2"
661,5,2,1,0,0,7,1,8,9,357.5535714,11,3,350.1723696,2,5566.681065,"4"
1638,9,0,0,5,1,14,1,15,12,215.4299357,18,1,205.3394302,2,5869.343523,"1"
562,0,1,0,2,0,3,0,3,12,526.4795,3,1,320.7401937,1,4526.151218,"3"
650,5,0,0,0,0,5,0,5,6,479.604675,9,0,462.4686612,2,3812.813791,"2"
650,3,3,0,0,0,4,2,6,7,381.70206,8,0,301.1563522,1,4286.031596,"0"
789,5,4,1,0,0,9,1,10,8,258.1547556,10,0,221.9728697,3,4386.418884,"2"
741,2,4,0,0,0,5,1,6,7,317.68506,8,0,318.5785974,1,4332.882748,"0"
580,2,1,0,2,0,4,1,5,8,532.426075,10,0,499.1202673,3,4893.985763,"2"
245,1,0,0,1,0,2,0,2,4,230.1014,3,1,257.9715978,1,1129.349757,"3"
663,4,0,0,1,0,3,2,5,9,245.91675,9,0,181.8436057,1,3708.469172,"0"
1168,1,11,1,0,0,8,5,13,6,161.0637083,9,2,177.1870557,1,4526.711886,"3"
1179,7,3,2,0,0,10,2,12,6,189.5406091,11,1,191.1072509,0,3609.905991,"1"
780,4,0,0,0,0,3,1,4,7,126.7296,7,2,225.1348423,2,2568.547453,"2"
2110,18,0,0,0,0,14,4,18,11,137.7323059,22,1,112.4954045,2,5753.621746,"1"
1073,2,5,1,0,0,7,1,8,12,236.0819,14,2,250.0180041,2,8431.723265,"1"
1077,1,7,5,0,0,9,4,13,13,186.9191417,15,7,190.8908348,4,6449.812531,"1"
1296,3,4,0,4,0,9,2,11,14,138.5285,13,1,120.6100549,2,5214.726223,"1"
1049,8,0,0,0,0,4,4,8,11,291.9913571,16,2,299.7825511,4,7541.492272,"4"
1064,6,2,0,1,0,8,1,9,13,242.893025,14,2,233.7378245,2,6162.527109,"2"
1207,9,2,0,2,0,8,5,13,12,195.8683083,15,0,156.82936,1,5723.915968,"1"
1858,14,0,1,0,0,11,4,15,9,120.4251429,24,6,122.455388,2,8096.662473,"1"
1245,11,0,1,1,0,10,3,13,12,195.0243917,14,2,150.8483157,2,7004.061995,"4"
1202,9,0,0,1,0,6,5,11,12,230.40377,9,4,190.1713804,6,7727.688023,"2"
1187,4,2,0,2,0,6,2,8,14,180.8839286,13,1,193.8277029,3,5657.998156,"2"
668,4,1,0,1,1,7,0,7,12,184.515,10,0,94.4593602,2,6055.378796,"0"
1194,3,4,0,2,0,7,2,9,11,164.4036625,15,4,183.1881802,4,7146.230462,"4"
1051,7,2,0,0,0,8,1,9,11,154.9405875,14,1,146.9212349,2,6011.935966,"0"
1162,7,1,1,0,0,8,2,10,8,181.1999889,14,2,161.9358348,3,5151.139422,"4"
1422,7,5,0,2,0,12,2,14,10,147.8428923,17,6,168.244485,2,5826.732486,"1"
1945,17,1,0,1,0,17,2,19,9,104.5544667,18,4,78.69719267,2,7244.523862,"1"
752,7,0,0,0,0,6,1,7,8,252.3736667,12,0,154.8577083,1,5281.846501,"0"
742,0,4,1,1,0,5,1,6,8,241.6162,10,2,202.5203538,1,5907.835691,"2"
998,8,2,0,0,0,8,2,10,8,172.2222111,5,1,122.6467124,3,6377.840211,"0"
716,7,0,0,0,0,4,3,7,5,374.8245167,8,4,449.1709922,2,2664.015076,"4"
523,5,0,0,2,0,7,0,7,6,378.0498667,8,0,399.286267,1,2315.641337,"0"
629,7,0,0,1,0,8,0,8,6,275.9995286,10,1,241.1173104,3,3445.73801,"2"
785,4,1,1,1,0,6,1,7,6,159.0535,9,0,73.83537914,0,3511.125889,"0"
579,1,0,0,2,0,3,0,3,4,647.297,9,1,568.189507,2,3273.587316,"3"
736,2,2,0,0,0,4,0,4,11,422.3606667,9,2,365.3965408,1,3475.864288,"4"
1655,6,6,1,1,0,15,0,15,10,152.0728071,15,3,167.6424021,1,5549.595357,"3"
491,4,0,0,1,0,5,0,5,7,481.521775,7,1,468.9308552,1,2795.045152,"0"
100,1,0,0,0,0,1,0,1,2,0,1,1,0,1,493.6296499,"1"
221,2,0,0,0,0,2,0,2,2,38.298,2,0,58.78430526,1,799.5139675,"1"
1049,8,1,0,0,0,8,1,9,7,315.5782,14,0,366.9964547,2,2875.238208,"2"
706,4,0,0,2,0,6,0,6,8,181.01226,11,0,166.2037311,1,1791.60347,"0"
473,3,1,0,2,0,5,1,6,6,499.20442,7,2,530.6650936,3,3672.84896,"4"
1159,4,5,1,0,0,10,0,10,8,269.9342333,9,2,274.0412686,2,3571.368785,"3"
395,2,1,1,0,0,4,0,4,10,470.9478667,4,0,445.9525267,0,1729.647368,"0"
759,5,0,0,0,0,5,0,5,8,549.99065,10,0,519.948923,1,2706.511526,"0"
2095,8,13,0,0,0,20,1,21,5,105.76243,19,0,112.2527071,1,6212.245267,"1"
861,8,0,0,0,1,8,1,9,8,307.2357375,14,0,304.8181788,1,4575.128458,"0"
212,2,0,0,0,1,3,0,3,7,290.5587,4,0,244.3628852,2,1987.216569,"2"
138,0,0,0,1,0,0,1,1,7,0,2,0,0,1,2648.404572,"1"
1466,12,0,0,0,0,12,0,12,9,163.8016182,17,0,201.1092024,1,2786.734408,"1"
756,2,5,0,0,0,7,0,7,8,206.0450333,13,0,240.0961253,0,3837.862657,"3"
807,4,0,1,1,0,5,3,8,6,273.8431429,15,3,290.7202562,2,5181.501271,"4"
755,6,0,0,3,0,6,3,9,9,236.9990375,13,4,291.3003739,4,3556.607968,"4"
880,2,0,1,3,0,5,1,6,9,296.15104,9,0,345.1952669,0,3226.250269,"0"
912,5,3,1,0,0,8,1,9,8,221.2381125,11,2,229.3523955,2,3675.820215,"2"
927,2,2,0,2,0,5,1,6,10,380.51112,17,0,459.0055167,2,6241.895661,"2"
1443,5,8,1,0,0,14,0,14,6,104.4649154,18,5,134.9264022,2,6156.742551,"1"
654,5,2,1,0,0,6,2,8,9,271.9990429,9,2,336.2221127,5,5317.406842,"4"
561,3,0,0,0,0,2,2,4,9,624.8605667,6,0,778.2744837,1,3723.603086,"0"
1164,6,4,0,0,1,9,2,11,9,184.80063,13,1,190.2045889,2,5072.503001,"1"
747,5,1,0,0,0,5,1,6,9,314.8034,9,2,273.7948952,3,4870.875534,"2"
929,3,3,1,0,0,5,2,7,9,141.8446167,13,2,176.7688323,3,3779.736505,"2"
776,0,2,0,5,0,4,3,7,9,198.0791667,13,3,173.7063769,3,6303.377597,"4"
486,0,1,0,4,0,4,1,5,10,217.1035,6,0,218.3792893,0,3303.404121,"3"
944,3,6,0,0,0,5,4,9,6,243.0616125,9,4,269.779052,1,2646.751288,"3"
1893,16,3,0,1,0,18,2,20,7,95.61184737,18,1,79.13922261,1,5818.813219,"1"
825,5,0,0,1,0,6,0,6,8,371.68294,11,0,378.8013627,1,2918.390908,"0"
850,6,1,0,1,0,8,0,8,9,176.404,9,1,103.6296453,2,3371.360467,"0"
256,0,0,0,3,0,1,2,3,6,561.95,1,1,351.6805546,2,3085.834186,"3"
1035,4,5,0,0,0,8,1,9,14,291.161125,11,1,263.5184631,1,7171.160459,"1"
1472,12,2,0,1,0,10,5,15,12,162.2944643,21,5,116.9903714,4,7804.17459,"0"
1048,9,0,0,0,0,8,1,9,13,315.095375,12,0,318.1567192,2,5498.246336,"2"
1169,7,1,1,1,0,8,2,10,11,244.9357444,13,2,191.7998595,2,5950.994787,"2"
2383,18,3,1,0,0,18,4,22,12,125.5031762,14,7,96.27721905,1,7809.279281,"4"
1457,10,3,0,1,1,13,2,15,14,191.4517571,19,1,149.6710242,4,8762.910313,"1"
956,1,0,0,4,0,2,3,5,14,479.247825,12,0,393.7424833,2,5514.367169,"3"
1820,5,11,1,0,0,16,1,17,11,134.3342625,19,6,140.5196232,3,7816.284365,"1"
